NU_INSCRICAO,NU_ANO,TP_SEXO,TP_COR_RACA,TP_ESTADO_CIVIL,TP_NACIONALIDADE,SG_UF_RESIDENCIA,TP_ST_CONCLUSAO,Q001,Q002,Q003,Q004,Q006,NU_IDADE,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q005,NU_NOTA_MEDIA,APPROVED_ADM,APPROVED_MED
190004109023,2019,F,3,1,1,AC,1,B,B,A,A,C,18,415.6,408.8,394.6,450.6,400.0,4,417.4,0,0
190005418673,2019,F,3,1,1,PA,1,D,E,F,F,B,19,394.6,537.2,530.2,405.5,600.0,4,466.875,0,0
190003308979,2019,F,1,1,1,SP,1,E,E,D,B,F,18,496.7,575.8,555.4,606.5,720.0,4,558.6,0,0
190001697951,2019,F,1,1,1,RS,2,B,B,A,A,B,18,399.5,524.0,504.7,537.1,660.0,3,491.32500000000005,0,0
190003614561,2019,F,1,2,1,MA,1,B,B,B,C,H,31,456.1,576.6,588.3,521.9,620.0,4,535.725,0,0
190003611285,2019,M,3,1,1,MA,1,H,A,B,B,G,26,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190001501247,2019,F,1,1,1,RN,1,A,D,B,F,B,20,466.8,523.6,558.8,543.8,640.0,3,523.25,0,0
190001193686,2019,F,3,1,1,TO,2,E,C,B,B,B,18,386.6,471.4,476.4,528.9,400.0,4,465.82500000000005,0,0
190002404046,2019,M,2,1,1,MG,1,E,D,C,B,G,20,471.0,512.2,527.3,501.5,580.0,6,503.0,0,0
190001379744,2019,F,3,3,1,PE,1,B,B,B,B,C,33,469.3,539.8,562.4,431.2,840.0,2,500.675,0,0
190004473565,2019,F,1,1,1,MS,1,C,B,C,B,G,23,420.4,450.7,518.7,545.3,340.0,3,483.775,0,0
190001983774,2019,M,4,1,1,AM,1,A,C,F,B,B,21,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190001133636,2019,M,3,1,1,CE,1,C,D,D,D,D,24,498.8,499.7,505.8,530.6,420.0,1,508.725,0,0
190003166990,2019,F,3,1,1,RJ,2,A,E,B,B,D,18,355.8,368.7,471.4,445.0,560.0,4,410.225,0,0
190002734865,2019,F,1,1,1,RN,2,H,B,B,A,B,36,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002073861,2019,F,1,1,1,MA,2,E,E,F,F,A,18,372.1,412.9,470.0,485.6,540.0,4,435.15,0,0
190001012930,2019,F,1,1,1,PA,1,C,D,B,B,B,18,474.9,515.6,504.6,491.9,800.0,4,496.75,0,0
190003494774,2019,F,3,1,1,BA,2,B,E,A,A,B,17,430.6,499.4,441.6,599.3,820.0,3,492.72499999999997,0,0
190001535339,2019,M,1,1,1,RJ,3,E,F,D,E,C,16,447.4,470.8,465.0,506.6,640.0,2,472.45000000000005,0,0
190002624996,2019,M,2,1,1,BA,1,D,D,A,B,B,21,481.8,398.6,435.0,397.4,0.0,5,428.20000000000005,0,0
190003542611,2019,F,1,1,1,SP,3,E,E,D,D,E,16,417.8,419.8,449.4,429.8,280.0,3,429.2,0,0
190004051400,2019,F,4,1,1,SP,1,E,E,D,D,L,18,405.8,559.3,575.0,424.7,600.0,4,491.2,0,0
190002988050,2019,M,1,1,1,MT,1,D,D,F,F,D,21,471.0,577.4,582.1,501.5,920.0,3,533.0,0,0
190004217175,2019,M,1,1,1,SP,3,E,G,D,E,M,15,573.6,616.6,587.1,806.2,820.0,4,645.875,1,0
190001366012,2019,M,1,1,1,PE,1,C,C,C,C,C,37,491.4,554.3,528.3,388.9,280.0,3,490.7249999999999,0,0
190005881416,2019,F,3,1,1,SP,3,F,G,D,D,J,17,569.1,576.2,593.8,425.5,640.0,4,541.1500000000001,0,0
190003648709,2019,F,1,1,1,SP,1,E,F,A,A,B,18,437.9,363.5,443.0,501.4,500.0,2,436.45000000000005,0,0
190002569628,2019,F,3,1,1,PE,3,C,E,B,A,B,16,438.5,497.6,574.7,427.7,560.0,4,484.62500000000006,0,0
190002910924,2019,M,1,1,1,MT,1,B,B,C,F,B,29,518.8,557.5,482.2,554.6,560.0,2,528.275,0,0
190001019611,2019,M,3,2,1,PA,1,B,C,B,B,B,38,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190002479400,2019,F,3,1,1,SP,1,C,E,C,B,C,20,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190005557924,2019,M,4,1,1,PB,1,D,E,C,B,C,25,471.0,612.6,636.6,501.5,640.0,3,555.425,0,0
190002860537,2019,M,3,1,1,GO,2,B,G,B,D,H,17,540.7,432.5,509.7,549.5,460.0,5,508.1,0,0
190003136983,2019,F,1,1,1,RJ,2,E,D,D,F,G,19,459.2,492.8,541.4,400.5,600.0,6,473.475,0,0
190003497813,2019,F,3,1,1,SE,1,C,E,B,B,C,25,530.8,461.3,548.0,430.6,620.0,6,492.67499999999995,0,0
190004801727,2019,M,3,1,2,PR,1,A,A,B,B,C,24,388.4,545.3,480.7,406.5,320.0,3,455.22499999999997,0,0
190004053363,2019,F,1,1,1,RS,1,C,F,A,A,E,19,590.2,639.7,559.7,592.2,680.0,4,595.45,1,0
190005292450,2019,F,1,1,1,BA,2,E,D,D,C,H,17,477.2,476.9,580.8,387.8,640.0,3,480.67499999999995,0,0
190004811179,2019,F,2,2,1,PR,1,D,B,B,B,E,23,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190002901846,2019,F,3,1,1,GO,1,A,E,B,B,D,27,429.1,391.0,493.3,506.1,460.0,2,454.875,0,0
190004554027,2019,M,1,1,1,MG,3,F,E,F,D,G,16,610.2,641.0,592.6,810.7,880.0,6,663.625,1,0
190004414234,2019,F,1,1,1,PE,1,F,F,E,D,H,18,593.7,622.0,630.8,651.6,920.0,4,624.525,1,0
190005568965,2019,M,3,1,1,PB,1,E,E,B,A,C,18,431.7,513.7,544.6,601.8,620.0,4,522.95,0,0
190002443853,2019,F,1,1,1,RJ,2,B,B,B,B,C,18,510.3,621.7,590.5,523.1,740.0,4,561.4,0,0
190005538913,2019,M,3,1,1,MA,1,B,B,A,B,E,21,448.9,415.0,503.1,506.1,520.0,6,468.275,0,0
190004659867,2019,F,3,1,1,ES,1,G,G,D,D,G,19,581.0,567.4,509.8,623.5,860.0,5,570.425,1,0
190002265253,2019,M,1,0,1,BA,3,E,E,C,C,C,15,501.5,582.9,580.1,698.6,700.0,4,590.775,1,0
190002352627,2019,F,3,1,1,SP,1,D,E,C,C,E,18,403.4,429.0,505.3,415.4,540.0,4,438.275,0,0
190002265153,2019,M,1,2,1,BA,1,C,C,B,A,B,22,369.6,473.3,551.7,531.9,500.0,2,481.625,0,0
190002256520,2019,F,3,1,4,BA,2,E,D,E,F,A,18,410.9,470.5,481.8,389.4,440.0,3,438.15,0,0
190004134987,2019,M,3,1,1,GO,1,B,C,C,B,C,20,460.6,485.3,527.2,572.8,520.0,1,511.475,0,0
190003297488,2019,F,1,1,1,SP,2,G,F,D,D,N,17,588.3,625.6,610.4,790.3,940.0,3,653.6500000000001,1,0
190001686376,2019,M,2,1,1,RS,1,B,C,B,B,A,40,477.3,563.2,567.3,640.1,640.0,1,561.975,0,0
190001449086,2019,F,3,1,1,BA,3,E,E,D,B,A,16,375.7,414.2,502.3,435.6,600.0,7,431.95000000000005,0,0
190003380456,2019,M,1,1,1,SC,2,E,E,B,B,G,18,462.9,509.6,549.7,437.5,600.0,3,489.925,0,0
190003219176,2019,F,3,2,1,PA,1,C,C,A,A,C,49,353.0,499.2,490.3,498.2,280.0,3,460.175,0,0
190002406477,2019,F,3,1,1,ES,1,C,B,B,B,B,20,471.0,512.2,527.3,501.5,580.0,8,503.0,0,0
190003196870,2019,F,4,1,1,PA,2,D,D,A,A,B,17,360.0,439.5,532.6,456.8,720.0,5,447.22499999999997,0,0
190003259011,2019,F,3,1,1,PI,3,D,E,B,B,C,16,405.8,319.9,468.9,492.7,640.0,3,421.825,0,0
190003007564,2019,F,1,1,1,PR,2,D,E,C,B,G,17,500.3,516.8,541.6,602.4,600.0,4,540.275,0,0
190002473259,2019,F,1,1,1,SP,1,E,E,C,D,D,19,452.7,537.7,559.3,470.6,560.0,5,505.07500000000005,0,0
190006076302,2019,M,1,1,1,SP,3,E,E,E,E,L,17,538.4,568.1,577.8,593.3,680.0,5,569.4,0,0
190005262550,2019,M,3,1,1,MG,1,E,F,D,D,L,19,625.3,727.4,602.6,745.2,760.0,4,675.125,1,0
190004104662,2019,M,3,1,1,MT,2,C,B,E,E,J,17,535.5,449.9,516.4,747.0,740.0,2,562.2,0,0
190001399967,2019,M,2,1,1,BA,1,D,E,F,B,B,26,521.8,535.8,536.8,370.3,300.0,3,491.17499999999995,0,0
190004641167,2019,F,1,1,1,SE,1,C,D,C,B,C,22,482.7,489.1,546.3,591.8,640.0,6,527.4749999999999,0,0
190003208029,2019,F,3,1,1,AM,2,C,F,A,A,B,18,471.0,0.0,474.9,501.5,260.0,4,361.85,0,0
190004525094,2019,F,3,1,1,MG,3,E,E,B,D,E,17,560.7,550.3,544.5,581.5,540.0,3,559.25,0,0
190004651927,2019,M,1,1,1,BA,1,C,E,B,D,C,24,366.0,543.7,532.8,683.7,760.0,4,531.55,0,0
190004936752,2019,F,1,1,1,MA,1,A,A,A,A,B,19,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003631393,2019,M,3,1,1,SP,2,D,H,B,B,C,22,471.0,512.2,527.3,501.5,580.0,6,503.0,0,0
190005762725,2019,F,2,1,1,PA,1,B,B,A,A,E,32,471.0,512.2,527.3,501.5,580.0,10,503.0,0,0
190005765648,2019,F,1,1,1,MG,1,E,E,C,B,B,21,553.6,649.2,622.0,675.0,940.0,2,624.95,1,0
190001180158,2019,F,1,1,1,TO,1,B,C,C,A,D,18,493.1,590.3,548.2,519.7,800.0,5,537.825,0,0
190002648395,2019,F,1,1,1,RS,1,E,C,B,B,B,41,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190003393286,2019,F,3,1,1,SC,1,A,B,A,A,C,33,471.0,512.2,527.3,501.5,580.0,1,503.0,0,0
190003939644,2019,F,3,1,1,RO,3,E,G,F,D,J,16,525.7,552.4,549.4,583.7,620.0,4,552.8,0,0
190005763379,2019,F,1,1,1,MG,1,E,E,C,B,G,21,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190005300159,2019,F,4,1,1,SE,1,A,A,A,A,A,22,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190004201233,2019,M,2,1,1,SP,1,A,E,C,D,E,23,554.3,597.0,603.2,378.1,580.0,5,533.15,0,0
190001139507,2019,M,1,1,1,CE,2,B,E,E,E,O,17,624.6,661.1,615.8,763.8,920.0,4,666.325,1,0
190001099397,2019,F,4,1,1,PI,1,F,F,E,E,P,19,629.8,652.3,622.4,767.2,920.0,4,667.925,1,0
190004933756,2019,F,3,1,1,MA,2,C,E,C,B,C,18,427.3,569.3,507.8,465.1,680.0,6,492.375,0,0
190001855625,2019,F,1,1,1,PR,2,D,D,A,A,G,17,555.4,612.0,573.4,755.0,780.0,4,623.95,1,0
190005205961,2019,M,2,2,1,PE,1,E,C,B,B,B,22,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001181809,2019,M,3,1,1,PA,2,H,E,F,D,C,17,466.6,562.5,574.6,521.8,680.0,4,531.375,0,0
190005047063,2019,M,3,2,1,PI,1,E,G,B,F,B,32,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190005606693,2019,F,1,2,1,PE,1,C,G,A,D,C,29,422.0,477.0,483.6,398.2,480.0,2,445.2,0,0
190002123206,2019,F,3,1,1,SP,2,E,D,B,B,D,17,495.4,562.0,560.2,666.6,700.0,5,571.0500000000001,1,0
190005801822,2019,M,3,1,1,GO,2,D,G,E,D,J,18,417.2,461.5,465.5,492.6,500.0,4,459.20000000000005,0,0
190002401999,2019,F,3,1,1,MG,2,D,B,B,B,C,18,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190004442894,2019,F,3,1,1,SE,1,B,E,A,A,B,24,471.0,512.2,527.3,501.5,580.0,1,503.0,0,0
190001268566,2019,F,3,1,1,BA,3,C,E,B,B,C,17,466.4,402.6,506.1,361.6,380.0,4,434.17499999999995,0,0
190005579260,2019,F,3,0,1,PB,1,C,C,C,B,B,45,462.3,415.2,353.7,370.6,220.0,4,400.45000000000005,0,0
190003662102,2019,F,2,1,1,SP,1,H,H,F,F,B,18,355.5,379.6,493.6,431.5,440.0,2,415.05,0,0
190001674162,2019,F,1,1,1,MG,2,B,E,C,B,C,17,404.2,541.1,529.8,490.9,700.0,4,491.5,0,0
190005201479,2019,F,1,2,1,RN,1,B,B,A,A,B,34,410.4,419.5,395.3,445.7,560.0,4,417.725,0,0
190001188931,2019,M,3,1,1,MA,1,B,B,C,B,B,23,471.0,439.4,400.3,501.5,0.0,5,453.05,0,0
190003224688,2019,F,3,1,1,PA,1,D,E,B,B,A,19,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190005901648,2019,M,1,1,1,PR,1,G,G,D,D,J,18,492.3,557.0,449.9,491.9,520.0,4,497.775,0,0
190003844581,2019,F,3,1,1,GO,3,B,B,B,B,C,16,348.4,518.7,519.5,495.1,580.0,2,470.42499999999995,0,0
190001981727,2019,M,3,1,1,MA,1,E,E,C,B,C,21,430.2,528.5,542.5,516.5,520.0,4,504.425,0,0
190003742588,2019,F,1,1,1,PE,1,H,H,F,A,B,21,471.0,512.2,527.3,501.5,580.0,7,503.0,0,0
190003402823,2019,F,3,1,1,SE,1,B,E,C,B,C,28,466.0,554.8,558.9,411.5,660.0,4,497.79999999999995,0,0
190001584806,2019,F,1,1,1,RJ,2,E,D,D,D,F,18,572.7,577.8,618.6,636.5,760.0,5,601.4,1,0
190005716936,2019,M,3,1,1,PI,1,E,C,B,B,D,26,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190003308010,2019,F,1,1,1,SP,3,E,F,C,D,D,16,602.2,578.8,580.1,608.5,680.0,4,592.4,1,0
190004952750,2019,F,3,1,1,AC,2,A,E,A,A,B,18,432.4,552.3,519.2,427.4,720.0,7,482.82500000000005,0,0
190004401516,2019,F,4,1,1,PE,1,C,D,C,B,C,41,586.2,505.2,497.2,495.6,560.0,5,521.0500000000001,0,0
190004322326,2019,M,3,1,1,PA,2,F,F,E,E,A,17,426.4,348.0,457.2,470.6,500.0,4,425.54999999999995,0,0
190002520787,2019,M,3,2,1,SP,1,B,B,C,B,E,44,504.5,498.5,555.5,631.0,380.0,4,547.375,0,0
190004891806,2019,M,1,1,1,PR,3,G,G,D,D,N,16,377.5,404.7,480.3,380.1,500.0,4,410.65,0,0
190001618902,2019,M,3,1,1,RJ,1,H,B,F,B,E,22,542.8,520.8,550.7,614.0,560.0,2,557.075,0,0
190003383207,2019,F,1,1,1,SC,2,C,C,B,C,H,18,476.4,555.3,567.7,616.6,600.0,4,554.0,0,0
190003423717,2019,M,3,1,1,SE,1,B,B,A,A,B,19,534.5,365.0,514.6,573.5,760.0,5,496.9,0,0
190004981445,2019,F,2,1,1,ES,2,D,C,C,B,C,20,471.0,392.9,515.0,501.5,440.0,8,470.1,0,0
190001576800,2019,M,4,1,1,RJ,1,F,E,E,B,H,20,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190004454379,2019,M,3,0,1,CE,1,F,E,D,D,F,44,497.6,581.2,547.9,568.6,580.0,4,548.825,0,0
190001928480,2019,F,3,1,1,PI,2,B,F,A,A,A,17,422.7,479.1,487.3,387.5,440.0,4,444.15,0,0
190004077365,2019,M,1,2,1,MT,1,C,D,B,B,Q,40,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003535439,2019,F,1,1,1,RJ,1,D,E,B,B,E,23,564.6,568.2,567.4,638.8,720.0,4,584.75,1,0
190002885830,2019,F,3,1,1,GO,2,C,B,F,B,B,19,409.2,458.7,429.5,567.8,300.0,4,466.3,0,0
190001945809,2019,F,0,1,1,CE,3,D,D,A,A,B,16,426.2,513.1,520.0,499.4,580.0,3,489.67499999999995,0,0
190001753875,2019,M,1,1,1,RS,2,B,C,A,A,C,17,471.0,551.3,507.2,501.5,540.0,2,507.75,0,0
190002313516,2019,F,3,1,1,SP,2,C,A,F,B,B,18,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004593564,2019,M,1,1,1,PE,3,E,G,E,D,P,16,571.7,613.5,612.3,726.4,800.0,5,630.975,1,0
190003935292,2019,M,3,1,1,MA,3,B,E,B,C,C,16,349.9,410.5,365.0,469.3,380.0,3,398.675,0,0
190002622506,2019,F,1,1,1,MG,2,C,E,A,B,F,18,591.4,608.2,597.7,725.0,860.0,4,630.575,1,0
190004222943,2019,F,3,1,1,SP,1,E,C,F,B,C,20,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190003046921,2019,F,3,1,1,PA,1,F,F,D,D,J,19,667.4,695.8,622.4,765.1,960.0,4,687.675,1,0
190002188341,2019,F,3,1,1,MG,1,B,C,A,A,G,19,513.5,584.0,575.5,519.4,740.0,4,548.1,0,0
190003316658,2019,M,3,1,1,SP,2,B,B,B,B,B,17,464.4,436.8,447.3,377.0,0.0,4,431.375,0,0
190001366405,2019,M,3,1,1,PE,2,H,D,C,B,D,18,452.4,393.7,394.7,393.8,480.0,5,408.65,0,0
190003538418,2019,F,1,1,1,RJ,1,D,E,B,F,B,22,476.9,467.6,520.5,451.3,520.0,5,479.075,0,0
190001357997,2019,F,3,3,1,PE,1,B,E,B,B,C,32,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190002471629,2019,F,4,1,1,SP,2,C,C,B,B,C,18,534.4,525.4,536.0,568.5,660.0,5,541.075,0,0
190005711418,2019,F,2,1,1,PI,1,B,D,B,F,B,40,477.9,501.1,464.8,380.3,580.0,5,456.025,0,0
190002805576,2019,M,3,2,1,CE,1,B,C,A,A,C,33,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190002703670,2019,F,1,1,1,RN,1,B,B,A,A,C,22,463.1,414.6,435.8,374.7,600.0,5,422.05,0,0
190005257488,2019,F,3,1,1,BA,1,C,C,B,B,C,37,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002088627,2019,M,1,1,1,SP,1,E,E,C,A,E,32,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190005859595,2019,F,1,1,1,SP,2,F,G,C,D,B,17,471.0,436.2,546.3,501.5,540.0,4,488.75,0,0
190003813933,2019,F,3,1,1,MG,2,A,B,A,A,C,17,444.0,323.5,409.2,535.4,140.0,5,428.025,0,0
190002023111,2019,F,2,1,1,GO,2,C,D,C,B,C,18,461.2,521.5,561.8,468.1,880.0,5,503.15,0,0
190002962173,2019,F,3,0,1,BA,1,B,A,C,A,E,45,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190001951592,2019,F,3,1,1,CE,2,C,C,A,A,B,18,458.5,433.4,411.2,371.0,420.0,3,418.525,0,0
190001678059,2019,F,2,1,1,MG,2,B,D,B,B,A,18,471.0,367.9,452.1,501.5,640.0,2,448.125,0,0
190003090607,2019,M,3,1,1,AP,2,A,D,A,A,C,17,453.1,472.8,396.8,388.8,380.0,5,427.875,0,0
190004505137,2019,F,3,1,1,MT,1,A,A,B,B,B,29,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190004267439,2019,F,1,1,1,RS,1,E,E,D,C,F,19,588.3,596.3,614.6,690.2,860.0,4,622.3499999999999,1,0
190004849665,2019,F,3,1,1,GO,1,F,F,F,F,I,18,584.8,626.0,572.4,622.7,800.0,4,601.4749999999999,1,0
190006117445,2019,F,3,1,1,MG,1,F,G,D,D,G,18,611.2,615.0,616.2,665.4,980.0,4,626.95,1,0
190004806735,2019,F,1,1,1,SP,1,G,E,D,C,J,20,646.8,575.3,637.9,751.7,760.0,4,652.925,1,0
190005785692,2019,F,3,1,1,MG,1,B,B,A,B,C,19,377.7,408.4,464.9,387.7,280.0,4,409.675,0,0
190006034945,2019,F,1,1,1,MT,1,G,F,D,B,F,23,377.9,545.9,568.2,520.3,720.0,3,503.075,0,0
190005540088,2019,M,1,1,1,AP,1,B,D,B,F,B,27,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004565091,2019,F,3,1,1,PI,3,B,E,C,D,B,15,392.7,491.7,534.2,439.0,540.0,3,464.4,0,0
190005115252,2019,F,3,1,1,SP,1,B,E,C,B,D,21,532.3,600.6,585.0,623.0,720.0,2,585.225,1,0
190001157490,2019,F,3,0,1,CE,2,E,D,B,B,C,19,471.0,512.2,527.3,501.5,580.0,6,503.0,0,0
190004507850,2019,M,3,1,1,BA,1,B,C,C,B,E,34,535.0,570.7,516.8,407.8,460.0,4,507.575,0,0
190001400851,2019,M,2,1,1,BA,1,H,E,F,B,B,24,533.0,396.2,493.0,525.8,560.0,3,487.0,0,0
190002320009,2019,F,1,1,1,PR,1,E,D,E,D,J,18,585.3,586.4,588.5,672.7,780.0,8,608.2249999999999,1,0
190003577429,2019,F,3,1,1,MA,1,H,C,F,B,C,21,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190004130448,2019,F,3,1,1,PB,1,B,B,A,A,B,19,421.8,411.4,512.6,494.3,640.0,5,460.02500000000003,0,0
190001257106,2019,F,2,1,1,BA,1,D,D,D,F,C,24,377.4,408.1,481.7,426.9,0.0,4,423.525,0,0
190003260484,2019,F,3,1,1,CE,3,H,H,F,F,C,15,407.0,353.8,434.9,491.1,560.0,6,421.69999999999993,0,0
190003221329,2019,M,3,1,1,RO,1,E,E,A,D,D,20,467.0,459.5,488.6,568.9,700.0,3,496.0,0,0
190004135211,2019,F,1,1,1,DF,2,H,E,B,B,B,18,500.4,526.1,505.8,372.7,620.0,3,476.25,0,0
190005417561,2019,M,3,1,1,PA,1,C,A,A,A,B,20,414.7,521.2,517.9,432.7,560.0,6,471.62500000000006,0,0
190005268082,2019,F,3,1,1,BA,1,B,E,C,C,C,28,440.1,519.4,536.2,519.3,500.0,2,503.75,0,0
190004186932,2019,F,3,1,1,PA,1,B,B,B,B,B,43,373.9,463.3,438.9,579.5,500.0,3,463.9,0,0
190003730782,2019,M,3,1,1,BA,1,F,G,D,E,J,24,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190001312381,2019,M,3,0,1,MG,1,E,F,B,D,C,24,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190002275495,2019,F,2,1,1,BA,1,H,E,F,D,C,18,616.0,551.0,573.6,634.6,940.0,3,593.8,1,0
190002873660,2019,F,3,1,2,GO,2,B,D,C,C,D,18,461.5,520.3,534.1,506.4,640.0,4,505.57500000000005,0,0
190001906752,2019,M,3,1,1,PR,2,E,D,A,B,C,18,535.5,558.9,550.0,626.0,660.0,4,567.6,0,0
190001960181,2019,M,1,1,1,CE,3,F,E,D,A,B,17,437.9,510.4,451.9,483.6,260.0,6,470.94999999999993,0,0
190002972382,2019,F,3,0,1,GO,2,B,B,A,A,C,22,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190003407827,2019,M,3,1,1,RO,1,C,E,B,B,C,25,471.0,512.2,527.3,501.5,580.0,6,503.0,0,0
190002307798,2019,M,1,1,1,SP,3,E,E,C,C,E,16,391.5,547.9,548.6,628.4,520.0,4,529.1,0,0
190004733710,2019,F,1,1,1,GO,3,B,E,D,D,G,17,449.9,463.6,508.9,477.8,600.0,4,475.05,0,0
190002698683,2019,M,3,1,1,CE,2,E,B,A,A,B,18,404.7,404.0,384.0,424.7,0.0,4,404.35,0,0
190001372250,2019,M,2,1,1,PE,1,B,B,A,A,B,21,387.7,467.8,466.0,417.2,480.0,4,434.675,0,0
190004638786,2019,F,3,2,1,MG,1,E,E,D,B,C,43,505.7,400.4,477.5,404.2,340.0,5,446.95,0,0
190004911754,2019,F,2,1,1,RS,1,B,E,C,B,C,33,369.8,477.0,515.9,390.7,480.0,4,438.34999999999997,0,0
190003192212,2019,F,3,1,1,PA,1,H,F,F,D,C,26,421.8,557.2,533.1,362.6,560.0,4,468.67499999999995,0,0
190002341149,2019,F,1,1,1,SP,2,C,C,C,B,D,18,471.0,512.2,527.3,501.5,580.0,8,503.0,0,0
190001506081,2019,M,3,1,1,PB,2,B,D,C,B,C,17,539.2,463.8,509.4,544.1,660.0,3,514.125,0,0
190003670032,2019,F,2,1,1,SP,1,H,B,F,A,C,20,471.0,512.2,527.3,501.5,580.0,1,503.0,0,0
190002748350,2019,F,1,1,1,CE,1,F,F,D,D,M,18,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002030008,2019,F,1,1,1,GO,1,C,E,A,D,C,19,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190005827581,2019,M,3,1,1,SP,1,D,E,B,B,C,18,367.8,419.3,453.4,407.5,260.0,5,412.0,0,0
190005630352,2019,M,3,1,1,PE,2,A,A,A,A,B,19,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004189006,2019,F,3,1,1,MG,1,E,C,C,C,C,19,435.3,413.0,552.5,375.6,460.0,6,444.1,0,0
190003464000,2019,F,3,1,1,BA,1,C,C,A,A,B,20,500.4,383.1,468.9,400.5,500.0,4,438.225,0,0
190005918512,2019,M,1,1,1,SC,2,C,C,A,A,C,18,503.2,497.6,453.2,567.6,600.0,4,505.4,0,0
190001851531,2019,F,3,1,1,SP,1,C,C,B,B,B,21,522.0,478.8,545.8,445.4,660.0,3,498.0,0,0
190002460677,2019,F,2,0,1,RJ,2,E,F,B,B,B,16,448.5,504.5,517.0,430.2,640.0,2,475.05,0,0
190003797540,2019,M,3,1,1,MG,1,B,D,A,B,C,22,471.0,403.1,537.3,501.5,380.0,6,478.225,0,0
190004023308,2019,F,3,1,1,SP,1,D,D,D,B,B,20,374.8,463.8,507.6,419.7,580.0,2,441.475,0,0
190001666121,2019,F,5,1,1,CE,2,E,C,F,B,B,18,499.0,543.6,583.0,544.5,780.0,4,542.525,0,0
190004313054,2019,M,3,1,1,PA,1,B,B,A,A,C,30,429.5,418.2,476.5,485.6,580.0,7,452.45000000000005,0,0
190003096173,2019,M,3,1,1,PE,1,E,D,A,A,A,19,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190003033568,2019,F,3,1,1,PA,2,C,E,C,B,G,17,530.5,595.8,583.0,516.6,880.0,4,556.475,0,0
190003827920,2019,M,1,1,1,MS,1,B,B,C,B,E,29,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190005313564,2019,F,3,1,2,PR,3,G,D,F,B,F,17,515.0,569.1,554.1,446.5,440.0,4,521.175,0,0
190001558090,2019,M,3,1,1,RJ,1,B,B,C,F,C,21,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190003724418,2019,M,3,2,1,BA,1,C,B,C,A,H,49,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002912185,2019,M,2,1,1,BA,1,B,E,A,A,B,20,488.2,473.9,522.8,545.2,440.0,3,507.525,0,0
190003927088,2019,F,1,2,1,RN,1,H,B,F,B,B,22,430.3,406.5,395.6,414.7,520.0,2,411.77500000000003,0,0
190002533104,2019,F,1,1,1,PE,2,B,A,C,B,A,19,452.5,368.4,517.7,430.9,520.0,2,442.375,0,0
190001119154,2019,F,2,1,1,PI,2,H,E,C,C,C,18,575.0,543.0,548.0,605.4,660.0,5,567.85,0,0
190003637135,2019,F,2,1,1,SP,1,H,E,F,D,D,21,538.4,522.4,583.0,492.3,580.0,3,534.025,0,0
190002456958,2019,F,0,1,1,RJ,2,D,C,C,F,C,17,368.0,468.9,546.7,387.8,820.0,4,442.84999999999997,0,0
190005659059,2019,F,2,1,1,BA,1,A,A,A,A,C,28,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
